"Molecule","Potency","pIC50","Outcome","is_active"
"[H]C1=C(F)C([H])=C(C(F)=C1[H])S(=O)(=O)N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C([H])([H])C1([H])[H]",12.126216700727,4.91627467500184,"Inactive",0
"[H]C1=C([H])C([H])=C(C(F)=C1[H])S(=O)(=O)N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C([H])([H])C1([H])[H]",15.6408761855788,4.805738921870572,"Inactive",0
"[H]C1=C([H])C(F)=C(C(F)=C1[H])S(=O)(=O)N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C([H])([H])C1([H])[H]",20.1983860339707,4.6946833317684336,"Inactive",0
"[H]C1=C([H])C(F)=C([H])C(=C1[H])S(=O)(=O)N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C([H])([H])C1([H])[H]",17.2367639001554,4.763544267062744,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H])C1=C([H])C([H])=C([H])C(Cl)=C1[H]",29.8595914518367,4.524916138721734,"Inactive",0
"[H]C1=NC([H])=C(N2C([H])([H])C([H])([H])C([H])(C3=C([H])C([H])=C([H])C(Cl)=C3[H])S2(=O)=O)C(=C1[H])C([H])([H])[H]",85.0199239771583,4.070479287704763,"Inactive",0
"[H]C1=C([H])C(=C([H])C([H])=C1OC([H])([H])[H])N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c(=O)n([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])C1([H])[H]",14.6738706575817,4.833455313320813,"Inactive",0
"[H]C1=C([H])C([H])=C(N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(=O)n([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])C2([H])[H])C(OC([H])([H])[H])=C1[H]",32.7591022474999,4.484668008447005,"Inactive",0
"[H]C1=C([H])C(=C([H])C([H])=C1F)N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c(=O)n([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])C1([H])[H]",16.5026189867518,4.782447127226373,"Inactive",0
"[H]C1=C([H])C([H])=C(N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c(=O)n([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])C2([H])[H])C(F)=C1[H]",23.9995998649817,4.619795999033356,"Inactive",0
"[H]N(C(=O)C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",58.4540931399392,4.233185072768176,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(=C1[H])C1=C([H])N([H])N=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",53.1652610098348,4.274372049653904,"Inactive",0
"[H]C1=C([H])C([H])=C2C(=C1[H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])(C1=NN=C(O1)C([H])([H])[H])C2([H])[H]",53.4912889111895,4.2717169373401065,"Inactive",0
"[H]C1=NC([H])=C(N2C(=O)C([H])(C3=C([H])C([H])=C([H])C(Cl)=C3[H])C([H])([H])C2([H])[H])C(=C1[H])C([H])([H])[H]",44.721152845521,4.349487009504574,"Inactive",0
"[H]OC1=C([H])C(Cl)=C([H])C(=C1[H])C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H]",12.91844908314,4.888789622181815,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C([H])C([H])=C([H])N=C1[H]",53.717306778232,4.269885769656957,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C([H])=C1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",24.7824039514023,4.6058565683315935,"Inactive",0
"[H]N(C(=O)N(C1=C([H])C([H])=C([H])C(Cl)=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",22.9100709517503,4.639973565812526,"Inactive",0
"[H]N(C(=O)C([H])([H])N1C([H])=NC2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C([H])=C([H])C(Cl)=C1[H]",87.1939010151352,4.059513891765902,"Inactive",0
"[H]N(N1N=NC(=C1C([H])([H])[H])C([H])([H])[H])C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H]",14.1625652028387,4.848858077681565,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=NN=NN1[H]",45.2867094312226,4.344029234357449,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])N=C([H])C(Cl)=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",46.4360480992792,4.333144747626522,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(C#N)=C([H])C(OC2([H])N([H])C(=O)C2([H])[H])=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",11.5701415774751,4.936661326792414,"Inactive",0
"[H]N(C(=O)C([H])(C1=C([H])C(Cl)=C([H])C(OC2([H])N([H])C(=O)C2([H])[H])=C1[H])C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",77.1348411851102,4.112749410320367,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",95.8330784284157,4.018484560865627,"Inactive",0
"[H]N(C(=O)C([H])(C1=C([H])C([H])=C([H])C(Cl)=C1[H])C([H])([H])C([H])([H])C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",17.3103456122319,4.761694261068176,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Br)=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",20.5939440724842,4.686260471017582,"Inactive",0
"[H]N(C(=O)C(C1=C([H])C([H])=C([H])C(Cl)=C1[H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",96.9383202483582,4.013504510022681,"Inactive",0
"[H]C1=C([H])C(=C([H])C([H])=C1C([H])([H])[H])S(=O)(=O)N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H]",21.0262152497193,4.677238893936946,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1C([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H]",99.03,4.0042332209500255,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])(C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H]",99.03,4.0042332209500255,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])(C(=O)N([H])C1=C([H])C([H])=C(Br)C([H])=C1[H])C1=C([H])C([H])=C([H])N=C1[H]",82.4142683892735,4.083997592352883,"Inactive",0
"[H]C1=C([H])C([H])=C2N(N=NC2=C1[H])C([H])([H])C(=O)N(C1=C([H])C([H])=C(OC2=C([H])C([H])=C(C([H])=N2)C(F)(F)F)C([H])=C1[H])C([H])([H])[H]",37.8323685211715,4.422136468554594,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H]",35.7085529921464,4.4472277482462745,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])SC([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H]",25.4680750268351,4.594003879410815,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])SC([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H]",20.1619451628661,4.695467570800557,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H])C1=C([H])C([H])=C([H])N=C1[H]",23.3347750379225,4.631996381633757,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])OC([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H]",55.7779893422194,4.253537145023672,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C([H])([H])C1=C([H])C([H])=C([H])N=C1[H])C1=C([H])C([H])=C([H])N=C1[H]",49.8615755502403,4.302234002567814,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H]",45.490007175617,4.342083994664205,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C([H])([H])C1([H])OC([H])([H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])N=C1[H]",90.5004515688197,4.0433492537963724,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])N=C1[H]",33.3240661657904,4.477242011898398,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C1=C([H])C([H])=C2OC([H])([H])OC2=C1[H])C1=C([H])C([H])=C([H])N=C1[H]",36.0680676361585,4.442877124591358,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])N=C([H])C(Cl)=C1[H]",65.5840093517116,4.183202037100937,"Inactive",0
"[H]N(C(=O)C([H])([H])Cl)C1=C([H])C([H])=C([H])C(=C1[H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H]",70.328583055413,4.152868132443189,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H]",99,4.00436480540245,"Inactive",0
"[H]C1=C([H])C(Cl)=C([H])C(=C1[H])C1(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]",52.2610865837861,4.281821564902671,"Inactive",0
"[H]C1=C(SC(=N1)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H]",29.7544228748228,4.526448469015741,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=NOC(=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H]",99.01,4.004320939488378,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C([H])(OC([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H]",66.3870347492245,4.1779167291661405,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=NOC(=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H]",99,4.00436480540245,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])(C(=O)N([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C([H])N=C1[H]",45.9956728166022,4.33728302397643,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C2N=C([H])SC2=C1[H])C([H])(C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H]",59.0215327740357,4.228989516173539,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])(C(=O)N([H])C1=C(C([H])=C([H])C([H])=C1C([H])([H])C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H]",97.7888349071212,4.009710728188183,"Inactive",0
"[H]C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c(=O)n([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])C1([H])[H]",27.5248950634011,4.560274328068207,"Inactive",0
"[H]OC1=C([H])C([H])=C(O[H])C(=C1[H])C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H]",37.4070562914493,4.427046466799955,"Inactive",0
"[H]N(C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H]",33.5410302443085,4.474423601761343,"Inactive",0
"[H]C1=C(C([H])=C(C(=C1[H])C([H])([H])[H])S(=O)(=O)N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H])C([H])([H])[H]",14.2164854520191,4.847207755044237,"Inactive",0
"[H]C1=C([H])C([H])=C(C([H])=N1)C1=NC(=C2C([H])=C([H])C([H])=C([H])C2=N1)C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H]",18.1752175723666,4.740520381574142,"Inactive",0
"[H]N([H])S(=O)(=O)C1=C([H])C([H])=C2C(=C1[H])C([H])([H])N(C([H])([H])C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H])C([H])([H])C2([H])[H]",19.5400656389408,4.709073981733832,"Inactive",0
"[H]N(C(=O)C1([H])C([H])([H])OC([H])([H])C([H])([H])C1([H])[H])C([H])([H])C1=C([H])C([H])=C(Cl)C([H])=C1C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H]",12.1132386806886,4.9167397253042155,"Inactive",0
"[H]C1=C(C([H])=C2C(=C1[H])C([H])([H])C([H])([H])N(C2([H])[H])S(=O)(=O)C([H])([H])[H])C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H]",40.1854334103738,4.395931343331663,"Inactive",0
"[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([H])([H])C([H])(N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H])C([H])([H])[H]",20.2707244565286,4.693130729755415,"Inactive",0
"[H]C1=C([H])C(=C([H])C(=C1[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H]",14.724751238932,4.831952033482913,"Inactive",0
"[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])(N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]",20.726390543875,4.683476322766922,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])N=NN1C([H])([H])[H])C([H])(C1=NC2=C([H])C([H])=C([H])C([H])=C2N1C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H]",35.6886848625696,4.447469455615437,"Inactive",0
"[H]N(C(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C1=C([H])C([H])=C([H])C2=C([H])C([H])=C([H])N=C12)C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",99,4.00436480540245,"Inactive",0
"[H]OC([H])([H])C([H])(N([H])C(=O)C([H])([H])Cl)C1=C([H])C([H])=C([H])C(Cl)=C1[H]",99.03,4.0042332209500255,"Inactive",0
"[H]N(C(=O)C([H])([H])Cl)C([H])(C1=C([H])C(F)=C([H])C(Cl)=C1[H])C([H])([H])[H]",27.9438320218487,4.553714038027561,"Inactive",0
"[H]C1=C([H])C(=C([H])S1)C([H])([H])N(C(=O)C([H])([H])N1N=NC2=C([H])C([H])=C([H])C([H])=C12)C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]",78.4579695851566,4.1053629351737575,"Inactive",0
"[H]N(C1=NC(=C([H])C(=N1)C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H]",27.5566399208512,4.559773738607521,"Inactive",0
"[H]OC1=C([H])C([H])=C(Cl)C([H])=C1C(=O)N([H])C1=C([H])N=C([H])C([H])=C1Cl",24.1845155987681,4.616462606844426,"Inactive",0
"[H]N(C(=O)C1=C([H])C(Cl)=C([H])C([H])=C1C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])N=C1[H]",39.068781630213,4.40817013214675,"Inactive",0
"[H]C1=C([H])C([H])=C(C([H])=C1[H])C1([H])N(C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C1([H])[H])S(=O)(=O)C([H])([H])[H]",10.562354385868,4.976239265246978,"Inactive",0
"[H]N(C(=O)C([H])([H])Cl)C1=NC2=C(C([H])=C([H])C([H])=C2S1)S(=O)(=O)N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]",13.878305297888,4.8576635630390115,"Inactive",0
"[H]N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])N([H])C2=C(C([H])=C([H])C([H])=C12)C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H]",17.3608297519836,4.760429521780716,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",24.5666191954425,4.609654606067284,"Inactive",0
"[H]N(C(=O)N([H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H])C1=C([H])C([H])=C([H])C(Cl)=C1[H]",64.4136105144302,4.191022357069093,"Inactive",0
"[H]N(C(=O)C([H])(C1=C([H])C([H])=C([H])C(Cl)=C1[H])C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",26.1796376915625,4.582036368084879,"Inactive",0
"[H]N([H])C1=C(C(N([H])C(=O)C([H])([H])C2=C([H])C([H])=C([H])C(C#N)=C2[H])=C([H])N=C1[H])C([H])([H])[H]",16.0655600611995,4.794104129916461,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(C#N)=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",61.3302720094334,4.212325109143682,"Inactive",0
"[H]N(C(=O)C([H])(C1=C([H])C([H])=C([H])C(C#N)=C1[H])C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",54.9421036995899,4.260094715726665,"Inactive",0
"[H]N(C(=O)N([H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H])C1=C([H])C([H])=C([H])C(C#N)=C1[H]",99.01,4.004320939488378,"Inactive",0
"[H]N(C(=O)N([H])C1=C([H])C(C#N)=C([H])C(Cl)=C1[H])C1=C([H])C([H])=C([H])N=C1[H]",99.01,4.004320939488378,"Inactive",0
"[H]N([H])C1=C([H])C(N([H])C(=O)N([H])C2=C([H])C(C#N)=C([H])C([H])=C2[H])=C([H])N=C1[H]",54.2729639849878,4.265416459843515,"Inactive",0
"[H]N(C(=O)N([H])C1=C([H])C(C#N)=C([H])C([H])=C1[H])C1=C([H])N([H])C2=NC([H])=C([H])C([H])=C12",63.5549252040437,4.1968507880516635,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])N=C([H])C2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C(C#N)=C([H])C([H])=C1[H]",26.6801291780371,4.573812072012877,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])N=C([H])C2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C([H])=C([H])C([H])=C1[H]",57.4696696866732,4.240561299015029,"Inactive",0
"[H]C1=C([H])C([H])=C(O1)C1=NN=C(SC2=NC([H])=C(S2)[N+]([O-])=O)N1C1=C([H])C([H])=C(OC([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H]",7.29510086983517,5.136968698710907,"Active",1
"[H]C1=NN2C(=N1)N=C(C([H])=C2SC1=NN=C(O1)C1=C([H])C([H])=C([H])S1)C1=C([H])C([H])=C([H])C([H])=C1[H]",0.221232268882523,6.6551515266642935,"Active",1
"[H]C1=NC(SC2=NC(=C([H])C(=C2C#N)C([H])([H])[H])C([H])([H])[H])=C2N=NN(C2=N1)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]",0.649330990296828,6.187533869276133,"Active",1
"[H]C1=C(SC2=NN=C(O2)C2=C([H])C([H])=C(C([H])=C2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])SC(=N1)[N+]([O-])=O",4.16350789851685,5.380540607112557,"Active",1
"[H]C1=C([H])C([H])=C(S1)C(=O)N1N=C(C(C(=O)OC([H])([H])[H])=C1C1=C(N=NS1)C([H])([H])[H])C([H])([H])[H]",5.72029234102757,5.24258177560369,"Active",1
"[H]C1=C(SC(SC2=NN=C(O2)C2=C([H])C([H])=C(Cl)C([H])=C2[H])=N1)[N+]([O-])=O",0.880806677614068,6.05511940152955,"Active",1
"[H]N(C(=O)C([H])([H])C1=C([H])SC(=N1)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C(C([H])=C(S1)C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)OC([H])([H])C([H])([H])[H]",4.65507654390049,5.33207317347527,"Active",1
"[H]N1N(C([H])([H])[H])C2([H])N([H])C(=O)N(C(=O)C2([H])N([H])C1([H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])([H])[H]",2.40060245811437,5.619679753538134,"Active",1
"[H]C1=NC(=NN1C([H])(C(=O)OC1([H])C(=O)N(C([H])([H])C2=C([H])C([H])=C([H])C(=C2[H])C(F)(F)F)C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H])C#N",9.29258231297007,5.031863583268517,"Active",1
"[H]N1C([H])=C([H])C2=C(C([H])=C([H])C([H])=C12)C(=O)OC1=C([H])N=C([H])C(Cl)=C1[H]",0.05,7.30102999566398,"Active",1
"[H]N(C(=O)C1([H])C2=C([H])C(Cl)=C(Cl)C([H])=C2N([H])C([H])([H])C1([H])[H])C1=C([H])N=C2C([H])=C([H])C([H])=C([H])N12",1.9797214324808,5.703395915217068,"Active",1
"[H]C(C1=C(C([H])=C([H])S1)C([H])([H])[H])=C1N=C(OC1=O)C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1[H]",1.17008367822022,5.931783078689899,"Active",1
"[H]OC([H])(C([H])(N([H])C(=O)C([H])(N([H])C(=O)OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C(=O)N([H])C([H])([H])C1([H])[H])S(=O)(=O)O[H]",0.0300604135864706,7.522005048463471,"Active",1
"[H]C1=C([H])C([H])=C(O1)C(=O)N(C1=C([H])C([H])=C2N(C(=C(C(=O)OC([H])([H])C([H])([H])[H])C2=C1[H])C([H])([H])[H])S(=O)(=O)C([H])([H])[H])S(=O)(=O)C([H])([H])[H]",0.281743663714076,6.550145842255966,"Active",1
"[H]OC([H])([H])C([H])([H])N1C2=C([H])C(Cl)=C([H])C([H])=C2N=C1C([H])([H])SC1=NC2=C([H])C([H])=C([H])C([H])=C2O1",0.326702579740179,6.485847436193368,"Active",1
"[H]N(C(=O)C([H])([H])Cl)C1=C(C#N)C2(C(C#N)=C(SC([H])([H])[H])N1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]",1.14078610355593,5.942795777802287,"Active",1
"[H]C1=C(N(C(=C1C(=O)C([H])([H])Cl)C([H])([H])[H])C([H])([H])C1([H])OC2=C([H])C([H])=C([H])C([H])=C2OC1([H])[H])C([H])([H])[H]",2.81797537437076,5.550062806408217,"Active",1
"[H]N(C1=C([H])C([H])=C(C([H])=C1[H])N(C(=O)C([H])([H])N1N=NC2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C([H])=C([H])C(Cl)=C1[H])C([H])([H])[H]",5.33746386623639,5.272665052060083,"Active",1
"[H]N(C(=O)N([H])C1=C([H])C([H])=C([H])C([H])=C1SC1=NC([H])=C(S1)[N+]([O-])=O)C1=C([H])C([H])=C([H])C(=C1[H])C(F)(F)F",6.26234482950641,5.203263022086616,"Active",1
"[H]N(C(=O)C1([H])C2=C([H])C(Cl)=C([H])C([H])=C2C([H])([H])N(C([H])([H])C2=C([H])N([H])C(=N2)C([H])([H])[H])C1([H])[H])C1=C([H])N=C([H])C2=C([H])C([H])=C(F)C([H])=C12",0.306662404548456,6.513339463332638,"Active",1
"[H]C1=C([H])N2C(C([H])=C1[H])=C(C(=O)C([H])([H])Cl)C(=C2C(=O)C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])[H]",0.719126347692144,6.143194799068008,"Active",1
"[H]C1=C([H])C([H])=C(S1)C1=NN(C(=O)C([H])([H])Cl)C([H])(C2=C([H])C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H])C1([H])[H]",1.87118266616579,5.727883814298205,"Active",1
